i,decision_date,entry_date,exit_date,candidate,long_symbols,short_symbols,gross_unit_return,eligible_count,net_return,before,after,log
562,2024-12-23,2024-12-24,2024-12-27,drawdown_recovery_k1,"[""NEIROUSDT""]","[""UXLINKUSDT""]",-0.4864935743521218,32,-0.12437339358803046,0.3130416020699949,0.2741075556863158,-0.1328155273035754
563,2024-12-26,2024-12-27,2024-12-30,drawdown_recovery_k1,"[""NEIROUSDT""]","[""UXLINKUSDT""]",0.19973026917310366,34,0.04718256729327591,0.2741075556863158,0.28704065387808075,0.04610328850523903
564,2024-12-29,2024-12-30,2025-01-02,drawdown_recovery_k1,"[""NEIROUSDT""]","[""AERGOUSDT""]",0.17877089177260874,35,0.04194272294315218,0.28704065387808075,0.29907992049711035,0.04108697343566732
565,2025-01-01,2025-01-02,2025-01-05,drawdown_recovery_k1,"[""POPCATUSDT""]","[""AERGOUSDT""]",0.20348553959492421,37,0.04812138489873105,0.29907992049711035,0.3134720604668337,0.04699940447666863
566,2025-01-04,2025-01-05,2025-01-08,drawdown_recovery_k1,"[""COSUSDT""]","[""SUNUSDT""]",-0.04265075301184795,37,-0.01341268825296199,0.3134720604668337,0.30926755744377843,-0.013503450849995326
567,2025-01-07,2025-01-08,2025-01-11,drawdown_recovery_k1,"[""COSUSDT""]","[""GUSDT""]",0.016658543406567694,37,0.0014146358516419235,0.30926755744377843,0.30970505841828816,0.0014136361969994658
568,2025-01-10,2025-01-11,2025-01-14,drawdown_recovery_k1,"[""POPCATUSDT""]","[""GUSDT""]",0.17359522107554537,37,0.04064880526888634,0.30970505841828816,0.3222941990287222,0.03984436985908628
569,2025-01-13,2025-01-14,2025-01-17,drawdown_recovery_k1,"[""NEIROUSDT""]","[""HMSTRUSDT""]",0.09162790331096282,37,0.020156975827740703,0.3222941990287222,0.3287906754079652,0.01995651332545132
570,2025-01-16,2025-01-17,2025-01-20,drawdown_recovery_k1,"[""UXLINKUSDT""]","[""HMSTRUSDT""]",-0.11296662484305542,37,-0.030991656210763857,0.3287906754079652,0.31860090783041667,-0.03148205640683703
571,2025-01-19,2025-01-20,2025-01-23,drawdown_recovery_k1,"[""UXLINKUSDT""]","[""FIDAUSDT""]",0.01817863716152912,38,0.0017946592903822802,0.31860090783041667,0.31917268790957876,0.0017930508135558015
572,2025-01-22,2025-01-23,2025-01-26,drawdown_recovery_k1,"[""UXLINKUSDT""]","[""BANANAUSDT""]",0.014705856774046788,40,0.000926464193511697,0.31917268790957876,0.3194683899764738,0.0009260352904491261
573,2025-01-25,2025-01-26,2025-01-29,drawdown_recovery_k1,"[""MOODENGUSDT""]","[""BANANAUSDT""]",-0.05969208985601204,41,-0.017673022464003013,0.3194683899764738,0.3138224179438807,-0.017831055035963415
574,2025-01-28,2025-01-29,2025-02-01,drawdown_recovery_k1,"[""GOATUSDT""]","[""SANTOSUSDT""]",0.0503503311191813,42,0.009837582779795323,0.3138224179438807,0.3169096719585592,0.009789508793078354
575,2025-01-31,2025-02-01,2025-02-04,drawdown_recovery_k1,"[""GOATUSDT""]","[""SANTOSUSDT""]",-0.06710236167931849,43,-0.019525590419829625,0.3169096719585592,0.3107218235038138,-0.019718733043627236
576,2025-02-03,2025-02-04,2025-02-07,drawdown_recovery_k1,"[""GOATUSDT""]","[""SANTOSUSDT""]",-0.14425444596443227,44,-0.03881361149110807,0.3107218235038138,0.2986615873645281,-0.03958693615549185
577,2025-02-06,2025-02-07,2025-02-10,drawdown_recovery_k1,"[""POPCATUSDT""]","[""SUNUSDT""]",0.349551875361396,50,0.08463796884034899,0.2986615873645281,0.32393969748969614,0.08124626204087751
578,2025-02-09,2025-02-10,2025-02-13,drawdown_recovery_k1,"[""PNUTUSDT""]","[""SUNUSDT""]",-0.11638464389272207,52,-0.03184616097318052,0.32393969748969614,0.3136234617378359,-0.03236427971825579
579,2025-02-12,2025-02-13,2025-02-16,drawdown_recovery_k1,"[""PNUTUSDT""]","[""BSWUSDT""]",0.3085071149038303,51,0.07437677872595758,0.3136234617378359,0.3369497645547797,0.07174075274495693
580,2025-02-15,2025-02-16,2025-02-19,drawdown_recovery_k1,"[""PNUTUSDT""]","[""ALPACAUSDT""]",0.02521744642834689,51,0.0035543616070867227,0.3369497645547797,0.33814740586143016,0.003548059792074736
581,2025-02-18,2025-02-19,2025-02-22,drawdown_recovery_k1,"[""GOATUSDT""]","[""ALPACAUSDT""]",0.06487135171012215,50,0.013467837927530535,0.33814740586143016,0.3427015203191868,0.013377952738442124
582,2025-02-21,2025-02-22,2025-02-25,drawdown_recovery_k1,"[""GOATUSDT""]","[""BANUSDT""]",-0.07317407464142622,48,-0.02104351866035656,0.3427015203191868,0.3354898744814174,-0.021268089595277723
583,2025-02-24,2025-02-25,2025-02-28,drawdown_recovery_k1,"[""GOATUSDT""]","[""GRASSUSDT""]",0.02491174788382633,48,0.0034779369709565825,0.3354898744814174,0.33665668711925795,0.003471902934787181
584,2025-02-27,2025-02-28,2025-03-03,drawdown_recovery_k1,"[""BANUSDT""]","[""NEIROETHUSDT""]",0.1213616446019018,49,0.027590411150475447,0.33665668711925795,0.34594518353343523,0.02721665490456161
585,2025-03-02,2025-03-03,2025-03-06,drawdown_recovery_k1,"[""BANUSDT""]","[""GRASSUSDT""]",0.03609909925288113,49,0.006274774813220281,0.34594518353343523,0.34811591165782574,0.0062551703799388
586,2025-03-05,2025-03-06,2025-03-09,drawdown_recovery_k1,"[""BANUSDT""]","[""NEIROETHUSDT""]",0.19078888337937716,49,0.04494722084484429,0.34811591165782574,0.3637627544187143,0.04396637777271466
587,2025-03-08,2025-03-09,2025-03-12,drawdown_recovery_k1,"[""BANUSDT""]","[""HMSTRUSDT""]",-0.012484691562705708,49,-0.005871172890676427,0.3637627544187143,0.36162704039633337,-0.005888475985781337
588,2025-03-11,2025-03-12,2025-03-15,drawdown_recovery_k1,"[""RAYSOLUSDT""]","[""HMSTRUSDT""]",0.05901240185271173,53,0.01200310046317793,0.36162704039633337,0.36596768609241226,0.01193163455937316
589,2025-03-14,2025-03-15,2025-03-18,drawdown_recovery_k1,"[""RAYSOLUSDT""]","[""HMSTRUSDT""]",0.13926280921840895,55,0.032065702304602234,0.36596768609241226,0.37770269696775566,0.03156233005667877
590,2025-03-17,2025-03-18,2025-03-21,drawdown_recovery_k1,"[""RAYSOLUSDT""]","[""1000CHEEMSUSDT""]",-0.16295930331486552,55,-0.04348982582871638,0.37770269696775566,0.3612764724615915,-0.04446385328303881
591,2025-03-20,2025-03-21,2025-03-24,drawdown_recovery_k1,"[""RAYSOLUSDT""]","[""1000CHEEMSUSDT""]",-0.06483736289677422,57,-0.018959340724193557,0.3612764724615915,0.35442690872455745,-0.019141373511338714
592,2025-03-23,2025-03-24,2025-03-27,drawdown_recovery_k1,"[""BANUSDT""]","[""1000CHEEMSUSDT""]",-0.0878393469959513,57,-0.02470983674898783,0.35442690872455745,0.34566907767052524,-0.0250202489250067
593,2025-03-26,2025-03-27,2025-03-30,drawdown_recovery_k1,"[""AIXBTUSDT""]","[""SWELLUSDT""]",0.04099060928246101,56,0.007497652320615251,0.34566907767052524,0.34826078423288653,0.00746968463312271
594,2025-03-29,2025-03-30,2025-04-02,drawdown_recovery_k1,"[""AIXBTUSDT""]","[""SANTOSUSDT""]",0.049211176709738624,55,0.009552794177434654,0.34826078423288653,0.3515876478247353,0.009507454755881417
595,2025-04-01,2025-04-02,2025-04-05,drawdown_recovery_k1,"[""ACTUSDT""]","[""BANUSDT""]",-0.25754734991788264,54,-0.06713683747947066,0.3515876478247353,0.3279831650529367,-0.06949675285613893
596,2025-04-04,2025-04-05,2025-04-08,drawdown_recovery_k1,"[""ACTUSDT""]","[""KAIAUSDT""]",0.11467423688283385,58,0.02591855922070846,0.3279831650529367,0.33648401613975665,0.02558836662019182
597,2025-04-07,2025-04-08,2025-04-11,drawdown_recovery_k1,"[""ACTUSDT""]","[""GRASSUSDT""]",0.08264751367075318,61,0.017911878417688293,0.33648401613975665,0.34251107692634747,0.017753350941115468
598,2025-04-10,2025-04-11,2025-04-14,drawdown_recovery_k1,"[""ACTUSDT""]","[""FARTCOINUSDT""]",-0.07287434043983243,63,-0.02096858510995811,0.34251107692634747,0.33532910425871393,-0.02119154821258652
599,2025-04-13,2025-04-14,2025-04-17,drawdown_recovery_k1,"[""TROYUSDT""]","[""ALCHUSDT""]",-0.10765679139243023,63,-0.02966419784810756,0.33532910425871393,0.32538183536575477,-0.030113079608417588
600,2025-04-16,2025-04-17,2025-04-20,drawdown_recovery_k1,"[""TROYUSDT""]","[""DEGOUSDT""]",0.09895547003848282,65,0.021988867509620702,0.32538183536575477,0.33253661343364954,0.02175059887445594
601,2025-04-19,2025-04-20,2025-04-23,drawdown_recovery_k1,"[""TROYUSDT""]","[""RAYSOLUSDT""]",-0.16747713584653123,69,-0.04461928396163281,0.33253661343364954,0.3176990678512138,-0.045645362405855636
602,2025-04-22,2025-04-23,2025-04-26,drawdown_recovery_k1,"[""TROYUSDT""]","[""ALCHUSDT""]",0.18609625668449192,69,0.04377406417112298,0.3176990678512138,0.3316060472344388,0.04284305241044594
603,2025-04-25,2025-04-26,2025-04-29,drawdown_recovery_k1,"[""TROYUSDT""]","[""1000000MOGUSDT""]",0.044762622456669066,69,0.008440655614167264,0.3316060472344388,0.33440501967872,0.008405232470693545
604,2025-04-28,2025-04-29,2025-05-02,drawdown_recovery_k1,"[""TROYUSDT""]","[""AI16ZUSDT""]",-0.15194085027726412,68,-0.04073521256931603,0.33440501967872,0.32078296011786106,-0.04158813435681457
605,2025-05-01,2025-05-02,2025-05-05,drawdown_recovery_k1,"[""MOVEUSDT""]","[""AEROUSDT""]",0.04341625505273672,68,0.008104063763184177,0.32078296011786106,0.3233826056807992,0.00807140218081748
606,2025-05-04,2025-05-05,2025-05-08,drawdown_recovery_k1,"[""MOVEUSDT""]","[""AVAAIUSDT""]",-0.03338663424758348,67,-0.011096658561895872,0.3233826056807992,0.31979413932070316,-0.011158685767513632
607,2025-05-07,2025-05-08,2025-05-11,drawdown_recovery_k1,"[""MOVEUSDT""]","[""BANUSDT""]",0.17862232979848836,65,0.041905582449622086,0.31979413932070316,0.33319529899291284,0.04105132737310336
608,2025-05-10,2025-05-11,2025-05-14,drawdown_recovery_k1,"[""ZEREBROUSDT""]","[""1000XUSDT""]",0.301643377243493,63,0.07266084431087325,0.33319529899291284,0.3574055507381517,0.07014233196088052
609,2025-05-13,2025-05-14,2025-05-17,drawdown_recovery_k1,"[""LAYERUSDT""]","[""ACXUSDT""]",0.05719862761044148,60,0.011549656902610367,0.3574055507381517,0.36153346222426586,0.01148346876136596
610,2025-05-16,2025-05-17,2025-05-20,drawdown_recovery_k1,"[""LAYERUSDT""]","[""1000CHEEMSUSDT""]",-0.00743648485045334,62,-0.004609121212613335,0.36153346222426586,0.3598671106744584,-0.004619775963755292
611,2025-05-19,2025-05-20,2025-05-23,drawdown_recovery_k1,"[""LAYERUSDT""]","[""ANIMEUSDT""]",-0.13262562890609475,62,-0.03590640722652369,0.3598671106744584,0.34694557565114886,-0.03656690114502952
612,2025-05-22,2025-05-23,2025-05-26,drawdown_recovery_k1,"[""LAYERUSDT""]","[""ANIMEUSDT""]",0.08362117719849949,61,0.01815529429962487,0.34694557565114886,0.3532444746830482,0.01799245492192497
613,2025-05-25,2025-05-26,2025-05-29,drawdown_recovery_k1,"[""LAYERUSDT""]","[""SPXUSDT""]",-0.2562507649704193,59,-0.06681269124260483,0.3532444746830482,0.32964326066289357,-0.06914933863008735
614,2025-05-28,2025-05-29,2025-06-01,drawdown_recovery_k1,"[""LAYERUSDT""]","[""DEGOUSDT""]",-0.18235906997148488,56,-0.04833976749287122,0.32964326066289357,0.31370838208685736,-0.04954720652120979
615,2025-05-31,2025-06-01,2025-06-04,drawdown_recovery_k1,"[""LAYERUSDT""]","[""DEGOUSDT""]",0.05901016803612846,56,0.012002542009032113,0.31370838208685736,0.3174736801214404,0.011931082728751648
616,2025-06-03,2025-06-04,2025-06-07,drawdown_recovery_k1,"[""LAYERUSDT""]","[""ANIMEUSDT""]",-0.06520341840810073,54,-0.019050854602025186,0.3174736801214404,0.311425535201477,-0.019234660314032526
617,2025-06-06,2025-06-07,2025-06-10,drawdown_recovery_k1,"[""AVAAIUSDT""]","[""PROMUSDT""]",0.2139562211062802,53,0.05073905527657005,0.311425535201477,0.3272269726466001,0.049493778742793024
618,2025-06-09,2025-06-10,2025-06-13,drawdown_recovery_k1,"[""ARCUSDT""]","[""ANIMEUSDT""]",0.13155650319829437,47,0.03013912579957359,0.3272269726466001,0.3370893075402096,0.029693866711747174
619,2025-06-12,2025-06-13,2025-06-16,drawdown_recovery_k1,"[""GRIFFAINUSDT""]","[""SOLVUSDT""]",-0.053033259011519895,46,-0.016008314752879976,0.3370893075402096,0.3316930758052756,-0.0161378319176985
620,2025-06-15,2025-06-16,2025-06-19,drawdown_recovery_k1,"[""AVAAIUSDT""]","[""BMTUSDT""]",-0.18655672715101645,46,-0.049389181787754116,0.3316930758052756,0.3153110261865895,-0.050650534462770215
621,2025-06-18,2025-06-19,2025-06-22,drawdown_recovery_k1,"[""AVAAIUSDT""]","[""BMTUSDT""]",-0.015460265544769536,46,-0.006615066386192384,0.3153110261865895,0.3132252228160668,-0.00663704290889253
622,2025-06-21,2025-06-22,2025-06-25,drawdown_recovery_k1,"[""SIRENUSDT""]","[""BIDUSDT""]",-0.2860951404706994,48,-0.07427378511767485,0.3132252228160668,0.2899607999231904,-0.0771767523272034
623,2025-06-24,2025-06-25,2025-06-28,drawdown_recovery_k1,"[""SIRENUSDT""]","[""BANANAS31USDT""]",0.2295954470684587,49,0.05464886176711467,0.2899607999231904,0.3058068275960748,0.05320787907878472
624,2025-06-27,2025-06-28,2025-07-01,drawdown_recovery_k1,"[""SIRENUSDT""]","[""BRUSDT""]",0.052944914807002474,51,0.010486228701750616,0.3058068275960748,0.30901358792880407,0.010431629566546837
625,2025-06-30,2025-07-01,2025-07-04,drawdown_recovery_k1,"[""SIRENUSDT""]","[""BROCCOLI714USDT""]",-0.38697060962656604,52,-0.09949265240664151,0.30901358792880407,0.2782690064360744,-0.10479695493982717
626,2025-07-03,2025-07-04,2025-07-07,drawdown_recovery_k1,"[""SIRENUSDT""]","[""ALCHUSDT""]",0.1597339101335895,49,0.037183477533397374,0.2782690064360744,0.28861601578513096,0.036508844680246975
627,2025-07-06,2025-07-07,2025-07-10,drawdown_recovery_k1,"[""SIRENUSDT""]","[""BANANAS31USDT""]",-0.5230087636741063,50,-0.13350219091852658,0.28861601578513096,0.25008514534363996,-0.14329569829883207
628,2025-07-09,2025-07-10,2025-07-13,drawdown_recovery_k1,"[""SIRENUSDT""]","[""BANANAS31USDT""]",0.36694565023516656,45,0.08898641255879164,0.25008514534363996,0.2723393252620145,0.08524736688381304
629,2025-07-12,2025-07-13,2025-07-16,drawdown_recovery_k1,"[""SIRENUSDT""]","[""FORMUSDT""]",0.10252433404311023,49,0.022881083510777556,0.2723393252620145,0.27857074410660343,0.02262323731029389
630,2025-07-15,2025-07-16,2025-07-19,drawdown_recovery_k1,"[""BANANAS31USDT""]","[""AVAAIUSDT""]",0.07581129719764723,52,0.016202824299411805,0.27857074410660343,0.28308437692831917,0.016072959448786676
631,2025-07-18,2025-07-19,2025-07-22,drawdown_recovery_k1,"[""BANANAS31USDT""]","[""BROCCOLI714USDT""]",0.03998113710454554,48,0.007245284276136383,0.28308437692831917,0.28513540371329776,0.007219163297408279
632,2025-07-21,2025-07-22,2025-07-25,drawdown_recovery_k1,"[""BANANAS31USDT""]","[""ANIMEUSDT""]",0.04438023749950348,50,0.008345059374875868,0.28513540371329776,0.28751487558716443,0.008310431879185643
633,2025-07-24,2025-07-25,2025-07-28,drawdown_recovery_k1,"[""PUMPUSDT""]","[""BABYUSDT""]",-0.00882332923981699,49,-0.0049558323099542475,0.28751487558716443,0.2860900000771371,-0.004968153170498156
634,2025-07-27,2025-07-28,2025-07-31,drawdown_recovery_k1,"[""PUMPUSDT""]","[""BROCCOLI714USDT""]",0.09395546780378894,51,0.020738866950947232,0.2860900000771371,0.2920231825247333,0.020526744423753462
635,2025-07-30,2025-07-31,2025-08-03,drawdown_recovery_k1,"[""PUMPUSDT""]","[""B3USDT""]",0.18620686917489815,54,0.043801717293724535,0.2920231825247333,0.30481429940889543,0.04286954545836181
636,2025-08-02,2025-08-03,2025-08-06,drawdown_recovery_k1,"[""PUMPUSDT""]","[""PAXGUSDT""]",0.16487093736646052,55,0.03846773434161513,0.30481429940889543,0.31653981490208233,0.03774629436808488
637,2025-08-05,2025-08-06,2025-08-09,drawdown_recovery_k1,"[""PUMPUSDT""]","[""MILKUSDT""]",-0.03464229306814848,61,-0.011410573267037122,0.31653981490208233,0.3129279141522078,-0.011476173358700494
638,2025-08-08,2025-08-09,2025-08-12,drawdown_recovery_k1,"[""BANANAS31USDT""]","[""AIOTUSDT""]",0.1103955595486148,61,0.024848889887153697,0.3129279141522078,0.32070382543359266,0.024545177221973864
639,2025-08-11,2025-08-12,2025-08-15,drawdown_recovery_k1,"[""FUNUSDT""]","[""ALPINEUSDT""]",0.16602032132706768,62,0.03875508033176692,0.32070382543359266,0.3331327279509765,0.038022957988332884
640,2025-08-14,2025-08-15,2025-08-18,drawdown_recovery_k1,"[""BIDUSDT""]","[""AIOTUSDT""]",-0.24951757657419216,60,-0.06512939414354804,0.3331327279509765,0.311435995210142,-0.06734714872849482
641,2025-08-17,2025-08-18,2025-08-21,drawdown_recovery_k1,"[""FUNUSDT""]","[""AIOTUSDT""]",-0.6586934294620903,58,-0.16742335736552258,0.311435995210142,0.2592943352875872,-0.18322999814049915
642,2025-08-20,2025-08-21,2025-08-24,drawdown_recovery_k1,"[""ASRUSDT""]","[""BRUSDT""]",-0.4856497701517548,60,-0.1241624425379387,0.2592943352875872,0.22709971728202916,-0.13257464192839857
643,2025-08-23,2025-08-24,2025-08-27,drawdown_recovery_k1,"[""ASRUSDT""]","[""BANKUSDT""]",-0.08201469312406662,61,-0.023253673281016657,0.22709971728202916,0.2218188146541416,-0.023528305771731775
644,2025-08-26,2025-08-27,2025-08-30,drawdown_recovery_k1,"[""ASRUSDT""]","[""AIOTUSDT""]",0.03126046431051377,63,0.0050651160776284425,0.2218188146541416,0.2229423526985668,0.005052331529163799
645,2025-08-29,2025-08-30,2025-09-02,drawdown_recovery_k1,"[""ASRUSDT""]","[""BANKUSDT""]",0.17101817339075676,65,0.040004543347689187,0.2229423526985668,0.23186105971113244,0.0392250817472863
646,2025-09-01,2025-09-02,2025-09-05,drawdown_recovery_k1,"[""ASRUSDT""]","[""PAXGUSDT""]",-0.029801685284146062,66,-0.010200421321036518,0.23186105971113244,0.2294959792141369,-0.01025280212723898
647,2025-09-04,2025-09-05,2025-09-08,drawdown_recovery_k1,"[""ASRUSDT""]","[""PUMPUSDT""]",-0.06200801508624476,69,-0.018252003771561193,0.2294959792141369,0.22530721773596232,-0.01842062654628043
648,2025-09-07,2025-09-08,2025-09-11,drawdown_recovery_k1,"[""ASRUSDT""]","[""ALPINEUSDT""]",0.12724852859649982,70,0.029062132149124953,0.22530721773596232,0.23185512587195653,0.028647836126350582
649,2025-09-10,2025-09-11,2025-09-14,drawdown_recovery_k1,"[""ASRUSDT""]","[""AGTUSDT""]",0.009475812107391013,72,-0.00038104697315224684,0.23185512587195653,0.2317667781780332,-0.0003811195899976344
650,2025-09-13,2025-09-14,2025-09-17,drawdown_recovery_k1,"[""DOLOUSDT""]","[""ATHUSDT""]",-0.1962609849346405,73,-0.05181524623366013,0.2317667781780332,0.21975772549795633,-0.05320590777612552
651,2025-09-16,2025-09-17,2025-09-20,drawdown_recovery_k1,"[""PROMPTUSDT""]","[""BANKUSDT""]",0.20969312574743904,73,0.049673281436859756,0.21975772549795633,0.23067381284454047,0.048478955212623576
652,2025-09-19,2025-09-20,2025-09-23,drawdown_recovery_k1,"[""DOLOUSDT""]","[""AWEUSDT""]",-0.21637453548750163,66,-0.05684363387187541,0.23067381284454047,0.2175614750833759,-0.05852319235565877
653,2025-09-22,2025-09-23,2025-09-26,drawdown_recovery_k1,"[""DOLOUSDT""]","[""PAXGUSDT""]",-0.18376253253428687,65,-0.04869063313357172,0.2175614750833759,0.20696826911609253,-0.049915962432803905
654,2025-09-25,2025-09-26,2025-09-29,drawdown_recovery_k1,"[""PUMPBTCUSDT""]","[""B2USDT""]",-0.21225784918573942,65,-0.05581446229643486,0.20696826911609253,0.195416446462954,-0.05743258797140731
655,2025-09-28,2025-09-29,2025-10-02,drawdown_recovery_k1,"[""PUMPBTCUSDT""]","[""ATHUSDT""]",0.22048621189072193,62,0.05237155297268048,0.195416446462954,0.20565070924062157,0.051046239195976215
656,2025-10-01,2025-10-02,2025-10-05,drawdown_recovery_k1,"[""ALPINEUSDT""]","[""SOONUSDT""]",-0.4458980860587597,60,-0.11422452151468993,0.20565070924062157,0.18216035537845493,-0.12129177077832891
657,2025-10-04,2025-10-05,2025-10-08,drawdown_recovery_k1,"[""ALPINEUSDT""]","[""DOODUSDT""]",-0.39180394499847515,61,-0.10070098624961879,0.18216035537845493,0.16381662793626348,-0.10613969274815628
658,2025-10-07,2025-10-08,2025-10-11,drawdown_recovery_k1,"[""ALPINEUSDT""]","[""B2USDT""]",-0.3734524227752172,63,-0.0961131056938043,0.16381662793626348,0.14807170306102277,-0.10105104333566013
659,2025-10-10,2025-10-11,2025-10-14,drawdown_recovery_k1,"[""ALPINEUSDT""]","[""BANKUSDT""]",0.040103054078845624,60,0.007275763519711404,0.14807170306102277,0.1491490377564557,0.007249422840847346
660,2025-10-13,2025-10-14,2025-10-17,drawdown_recovery_k1,"[""ALPINEUSDT""]","[""B2USDT""]",-0.21900116798524105,61,-0.057500291996310265,0.1491490377564557,0.14057292453449077,-0.059219669470428074
661,2025-10-16,2025-10-17,2025-10-20,drawdown_recovery_k1,"[""ALPINEUSDT""]","[""B2USDT""]",-0.1357241254888325,61,-0.03668103137220813,0.14057292453449077,0.13541656467955807,-0.03737069811398539
662,2025-10-19,2025-10-20,2025-10-23,drawdown_recovery_k1,"[""ALPINEUSDT""]","[""B2USDT""]",0.07303405301035626,61,0.015508513252589062,0.13541656467955807,0.13751667426751107,0.01538948531442692
663,2025-10-22,2025-10-23,2025-10-26,drawdown_recovery_k1,"[""ALPINEUSDT""]","[""JSTUSDT""]",0.05903951737034241,59,0.0120098793425856,0.13751667426751107,0.13916823293305752,0.011938333013854677
664,2025-10-25,2025-10-26,2025-10-29,drawdown_recovery_k1,"[""ALPINEUSDT""]","[""MERLUSDT""]",0.15272166197322978,59,0.03543041549330744,0.13916823293305752,0.14409902124934515,0.034817200651377174
665,2025-10-28,2025-10-29,2025-11-01,drawdown_recovery_k1,"[""ALPINEUSDT""]","[""VELVETUSDT""]",-0.16293287468970297,59,-0.043483218672425744,0.14409902124934515,0.13783313199787733,-0.044456945741802596
666,2025-10-31,2025-11-01,2025-11-04,drawdown_recovery_k1,"[""MYXUSDT""]","[""ESPORTSUSDT""]",-0.08380745887665353,59,-0.023701864719163385,0.13783313199787733,0.13456622974944507,-0.023987272738162636
667,2025-11-03,2025-11-04,2025-11-07,drawdown_recovery_k1,"[""MYXUSDT""]","[""ESPORTSUSDT""]",0.26770823735579163,57,0.0641770593389479,0.13456622974944507,0.14320229466109372,0.06220178622813192
668,2025-11-06,2025-11-07,2025-11-10,drawdown_recovery_k1,"[""HUSDT""]","[""TAGUSDT""]",0.6891710246460652,58,0.1695427561615163,0.14320229466109372,0.16748120638658914,0.1566128657252661
669,2025-11-09,2025-11-10,2025-11-13,drawdown_recovery_k1,"[""NAORISUSDT""]","[""A2ZUSDT""]",-0.004867439933719964,57,-0.003966859983429991,0.16748120638658914,0.1668168318909976,-0.003974748842070345
670,2025-11-12,2025-11-13,2025-11-16,drawdown_recovery_k1,"[""SQDUSDT""]","[""1000000BOBUSDT""]",0.3205644196418935,55,0.07739110491047338,0.1668168318909976,0.17972697082870662,0.07454247516048527
671,2025-11-15,2025-11-16,2025-11-19,drawdown_recovery_k1,"[""YALAUSDT""]","[""CROSSUSDT""]",0.278632766419353,55,0.06690819160483824,0.17972697082870662,0.19175217742947087,0.06476492513578745
672,2025-11-18,2025-11-19,2025-11-22,drawdown_recovery_k1,"[""YALAUSDT""]","[""SAHARAUSDT""]",-0.12091530276538343,56,-0.03297882569134586,0.19175217742947087,0.1854284157940883,-0.03353488686200556
673,2025-11-21,2025-11-22,2025-11-25,drawdown_recovery_k1,"[""YALAUSDT""]","[""ESPORTSUSDT""]",0.10963736901672627,56,0.024659342254181565,0.1854284157940883,0.19000095856280544,0.02436020832988558
674,2025-11-24,2025-11-25,2025-11-28,drawdown_recovery_k1,"[""PORT3USDT""]","[""ESPORTSUSDT""]",-0.061238476333650205,57,-0.018059619083412554,0.19000095856280544,0.18656961362567792,-0.018224684368281834
675,2025-11-27,2025-11-28,2025-12-01,drawdown_recovery_k1,"[""PORT3USDT""]","[""ESPORTSUSDT""]",0.06939149636481057,56,0.01459787409120264,0.18656961362567792,0.1892931333546299,0.014492350831090739
676,2025-11-30,2025-12-01,2025-12-04,drawdown_recovery_k1,"[""PORT3USDT""]","[""WLFIUSDT""]",-0.00816582914572872,57,-0.00479145728643218,0.1892931333546299,0.1883861433915463,-0.00480297311769725
677,2025-12-03,2025-12-04,2025-12-07,drawdown_recovery_k1,"[""PTBUSDT""]","[""MYXUSDT""]",-0.28867095803486076,56,-0.07491773950871519,0.1883861433915463,0.17427267937388696,-0.07787261516292461
678,2025-12-06,2025-12-07,2025-12-10,drawdown_recovery_k1,"[""PTBUSDT""]","[""PLAYUSDT""]",-0.06254074455309666,56,-0.018385186138274168,0.17427267937388696,0.17106864372478225,-0.018556294153136317
679,2025-12-09,2025-12-10,2025-12-13,drawdown_recovery_k1,"[""PTBUSDT""]","[""TAKEUSDT""]",-0.12708741202190976,56,-0.03452185300547744,0.17106864372478225,0.16516303715226893,-0.03513181124385296
680,2025-12-12,2025-12-13,2025-12-16,drawdown_recovery_k1,"[""PTBUSDT""]","[""ICNTUSDT""]",0.14134173672455863,57,0.032585434181139655,0.16516303715226893,0.1705449464285513,0.032065787399501305
681,2025-12-15,2025-12-16,2025-12-19,drawdown_recovery_k1,"[""PTBUSDT""]","[""MYXUSDT""]",0.12955989668698276,57,0.029639974171745687,0.1705449464285513,0.17559989423581532,0.02920920149924382
682,2025-12-18,2025-12-19,2025-12-22,drawdown_recovery_k1,"[""PTBUSDT""]","[""ICNTUSDT""]",0.36435218166857186,61,0.08833804541714296,0.17559989423581532,0.19111204566806428,0.08465180368381504
683,2025-12-21,2025-12-22,2025-12-25,drawdown_recovery_k1,"[""AIAUSDT""]","[""CARVUSDT""]",-0.023462270133164154,58,-0.008615567533291039,0.19111204566806428,0.18946550693218567,-0.008652896094390116
684,2025-12-24,2025-12-25,2025-12-28,drawdown_recovery_k1,"[""TRADOORUSDT""]","[""NAORISUSDT""]",0.2682587759385633,58,0.06431469398464082,0.18946550693218567,0.20165092303117405,0.062331112212759165
685,2025-12-27,2025-12-28,2025-12-31,drawdown_recovery_k1,"[""LIGHTUSDT""]","[""AVNTUSDT""]",-0.138986448227976,62,-0.037496612056994005,0.20165092303117405,0.19408969659933936,-0.03821769288560723
