trade_index,decision_date,entry_date,exit_date,long_symbol,short_symbol,long_signal,short_signal,dispersion,dispersion_gate,eligible_count,median_quote_volume_long,median_quote_volume_short,long_entry,long_exit,short_entry,short_exit,gross_unit_return,leverage,net_return,equity_before,equity_after,log_contribution
106,2021-03-11,2021-03-12,2021-03-15,ENJUSDT,ALPHAUSDT,3.259057884989791,-0.23643740468532504,1.0287267639917737,True,28,66868767.025474995,93279026.42921999,1.79441,2.3311,1.60724,1.5046,0.3629509804163047,0.25,0.08798774510407617,1.7508404237091562,1.9048929246283903,0.08432988467920866
107,2021-03-14,2021-03-15,2021-03-18,ENJUSDT,AVAXUSDT,2.804200597287726,-0.4050081879701888,0.8159157549886333,True,26,84800474.9291,217869633.03974998,2.3311,2.46202,28.8147,32.7263,-0.07958782850416846,0.25,-0.022646957126042117,1.9048929246283903,1.8617528962346301,-0.022907338195659464
108,2021-03-17,2021-03-18,2021-03-21,ENJUSDT,AAVEUSDT,3.69186334693255,-0.16031720293449958,0.9218496788593566,True,23,152715262.6359,184282846.9263,2.46202,2.2048,383.319,370.57,-0.07121568255571498,0.25,-0.020553920638928747,1.8617528962346301,1.823486574956128,-0.020768092259231995
109,2021-03-20,2021-03-21,2021-03-24,ENJUSDT,ZENUSDT,2.7328321820398207,-0.2747087838419622,0.7672604419291832,True,23,201163563.011605,25919806.050300002,2.2048,2.05287,58.982,51.515,0.0576892005784746,0.25,0.011672300144618647,1.823486574956128,1.8447708575686985,0.011604704339826653
110,2021-03-23,2021-03-24,2021-03-27,ENJUSDT,GRTUSDT,2.5718488345779584,-0.3481072739803813,0.6809539806320617,True,22,218594744.30556,92371618.423355,2.05287,2.33729,1.50403,1.5532,0.10585532987440716,0.25,0.023713832468601787,1.8447708575686985,1.8885174446280413,0.023437027081078345
111,2021-03-26,2021-03-27,2021-03-30,ENJUSDT,GRTUSDT,3.763021098766691,-0.17805704005502931,0.9715885234606721,True,22,232742615.66669,89404721.631495,2.33729,2.49732,1.5532,1.77604,-0.07500335938383174,0.25,-0.021500839845957936,1.8885174446280413,1.847912733504796,-0.021735350445769425
112,2021-03-29,2021-03-30,2021-04-02,SKLUSDT,LRCUSDT,2.715197394480877,-0.0011294832151387268,0.8400352218341601,True,19,48557865.168060005,18596803.680845,0.8445,0.81735,0.53977,0.538,-0.02887002624728241,0.25,-0.009967506561820605,1.847912733504796,1.8294936512079152,-0.010017514737393447
113,2021-04-01,2021-04-02,2021-04-05,FILUSDT,LRCUSDT,3.853985194485861,-0.0532654822066877,0.9665260331225208,True,19,242967585.49495,19857690.628200002,185.547,183.03,0.538,0.57213,-0.07700395783446912,0.25,-0.02200098945861728,1.8294936512079152,1.7892429806730825,-0.022246620664209092
114,2021-04-04,2021-04-05,2021-04-08,FILUSDT,GRTUSDT,3.522091529109419,-0.035467203783168366,0.7906277741316171,True,19,419098760.441,91102652.792425,183.03,156.313,1.76241,1.6591,-0.08735200978470481,0.25,-0.024588002446176205,1.7892429806730825,1.7452490698874892,-0.024895335644632005
115,2021-04-07,2021-04-08,2021-04-11,FILUSDT,AAVEUSDT,2.7582658042176638,-0.2010909306959654,0.6664456526540166,True,19,590913614.1329501,133345593.44585,156.313,174.822,349.406,367.875,0.06555157766556707,0.25,0.013637894416391766,1.7452490698874892,1.7690505924329207,0.0135457352931917
