trade_index,decision_date,entry_date,exit_date,long_symbol,short_symbol,long_signal,short_signal,dispersion,dispersion_gate,eligible_count,median_quote_volume_long,median_quote_volume_short,long_entry,long_exit,short_entry,short_exit,gross_unit_return,leverage,net_return,equity_before,equity_after,log_contribution
360,2023-04-27,2023-04-28,2023-05-01,FXSUSDT,MAGICUSDT,0.039104071278307284,-0.13312330573668396,0.06924464174589705,False,4,24139045.77675,60125300.19788,8.396,7.644,1.1833,1.156,-0.06649538779457664,0.25,-0.019373846948644163,0.9314582755338251,0.9134123454645847,-0.019563979662408745
361,2023-04-30,2023-05-01,2023-05-04,HOOKUSDT,MAGICUSDT,0.04249448123620314,-0.1777382645803699,0.08395128988853598,False,4,47990646.46875,52654564.47557,1.889,1.868,1.156,1.1404,0.0023778165705293786,0.25,-0.002155545857367655,0.9134123454645847,0.91144344326725,-0.002157872390239372
362,2023-05-03,2023-05-04,2023-05-07,HOOKUSDT,TUSDT,0.07418056354226565,-0.15309710576142832,0.07974220007119465,False,5,47990646.46875,9226526.602575,1.868,1.619,0.03132,0.03169,-0.14511118221522135,0.25,-0.03902779555380534,0.91144344326725,0.8758718149045595,-0.03980979400329766
363,2023-05-06,2023-05-07,2023-05-10,RNDRUSDT,MAGICUSDT,0.592218137254902,-0.2415671641791045,0.2900826981714876,True,6,239999560.389575,43105955.14419,2.0789,1.7379,1.0162,0.8373,0.012018968216362058,0.25,0.0002547420540905145,0.8758718149045595,0.8760949362898083,0.0002547096128428507
364,2023-05-09,2023-05-10,2023-05-13,RNDRUSDT,MAGICUSDT,0.33174955935320716,-0.35772919064058306,0.19916111127865826,True,8,246419089.75163502,44864220.40063,1.7379,1.8175,0.8373,0.8683,0.008778638331979893,0.25,-0.0005553404170050267,0.8760949362898083,0.8756084053625531,-0.000555494675607716
365,2023-05-12,2023-05-13,2023-05-16,RNDRUSDT,MAGICUSDT,0.13994479989963615,-0.3236485433868205,0.13841415068165586,True,8,246419089.75163502,47061951.69067,1.8175,1.7937,0.8683,0.8581,-0.0013478185725842584,0.25,-0.0030869546431460644,0.8756084053625531,0.8729054419300415,-0.003091729115882753
366,2023-05-15,2023-05-16,2023-05-19,RNDRUSDT,MAGICUSDT,0.0715736647150198,-0.4337381203801479,0.13717486730872228,True,9,246419089.75163502,42451536.63695,1.7937,2.3911,0.8581,0.9037,0.27991392032182016,0.25,0.06722848008045504,0.8729054419300415,0.9315895480449561,0.06506508255519826
367,2023-05-18,2023-05-19,2023-05-22,RNDRUSDT,FETUSDT,0.17931136543014992,-0.4193548387096774,0.14987677552325465,True,12,253893770.986085,41138054.652150005,2.3911,2.4608,0.2467,0.2428,0.04495843821052614,0.25,0.008489609552631533,0.9315895480449561,0.9394983795711701,0.008453775486105963
368,2023-05-21,2023-05-22,2023-05-25,RNDRUSDT,FETUSDT,0.5103731892953598,-0.2710897628339839,0.19180389068124207,True,13,262259550.414785,41138054.652150005,2.4608,2.6337,0.2428,0.2315,0.11680206594927423,0.25,0.026450516487318554,0.9394983795711701,0.9643485969498264,0.026106750262606518
369,2023-05-24,2023-05-25,2023-05-28,RNDRUSDT,FETUSDT,0.48628668171557576,-0.30208019294543254,0.18334409934978152,True,16,285247417.28341997,41138054.652150005,2.6337,2.64,0.2315,0.255,-0.09911980705969992,0.25,-0.02752995176492498,0.9643485969498264,0.9378001265912246,-0.027916002693826325
370,2023-05-27,2023-05-28,2023-05-31,RNDRUSDT,HOOKUSDT,0.1289398280802294,-0.29916214884179404,0.10948651531492229,False,17,273015223.58779,25771893.752049997,2.64,2.5688,1.422,1.462,-0.055099092187699816,0.25,-0.016524773046924957,0.9378001265912246,0.9223031923359272,-0.016662830130074704
371,2023-05-30,2023-05-31,2023-06-03,RNDRUSDT,HOOKUSDT,0.07643312101910826,-0.2265749073583907,0.08801204436472461,False,18,252156105.79539,24923976.60335,2.5688,2.5696,1.462,1.496,-0.022944384492261438,0.25,-0.00848609612306536,0.9223031923359272,0.9144764387911545,-0.00852230804755306
372,2023-06-02,2023-06-03,2023-06-06,RNDRUSDT,STXUSDT,0.1282220173011901,-0.23685192092502794,0.1029405687645287,False,18,210561954.55681002,62645051.57275,2.5696,2.2762,0.6137,0.5436,4.3995944814190224e-05,0.25,-0.0027390010137964523,0.9144764387911545,0.9119716868982125,-0.0027427589406187835
373,2023-06-05,2023-06-06,2023-06-09,RNDRUSDT,TRUUSDT,0.0950067346546084,-0.2715840840840842,0.09571623005406418,False,20,207883764.021605,15837156.260650001,2.2762,2.2652,0.03881,0.04059,-0.05069708368375281,0.25,-0.015424270920938205,0.9119716868982125,0.8979051885272694,-0.015544462501108941
374,2023-06-08,2023-06-09,2023-06-12,RNDRUSDT,TUSDT,0.30348716768327777,-0.23555404486743714,0.12108683424868305,False,21,204173747.30726498,6537745.95748,2.2652,1.9548,0.02248,0.01842,0.04357513936692137,0.25,0.00814378484173034,0.8979051885272694,0.9052175351909088,0.008110803168725518
375,2023-06-11,2023-06-12,2023-06-15,RNDRUSDT,PERPUSDT,0.07566169592252248,-0.35459751829462305,0.10808385004863642,False,21,204173747.30726498,3673891.368415,1.9548,1.807,0.4057,0.4011,-0.06427033051978415,0.25,-0.01881758262994604,0.9052175351909088,0.8881835294243777,-0.01899688627522234
376,2023-06-14,2023-06-15,2023-06-18,RNDRUSDT,CFXUSDT,0.007247992863514741,-0.38488453463960803,0.10447336471322932,False,21,204173747.30726498,258641520.8132,1.807,2.0846,0.1759,0.1866,0.09279477541856851,0.25,0.020448693854642125,0.8881835294243777,0.9063457225043124,0.020242426506251392
377,2023-06-17,2023-06-18,2023-06-21,USDCUSDT,CFXUSDT,0.0009606340184520334,-0.3644414168937331,0.08552826004045364,False,21,3578464.22644,216333757.8758,1.0003,0.99954,0.1866,0.2177,-0.16742643873504626,0.25,-0.04460660968376157,0.9063457225043124,0.8659167126220156,-0.04563209628734467
